note,morph_id,morph_id_other,mosquito_sex,blood_fed_status,notes,sample_id,PARENT_KEY,KEY
,anopheles_funestus,,male,,,ep0000924133,uuid:153fcff9-d182-41d8-9cef-1b83a4092ed5,uuid:153fcff9-d182-41d8-9cef-1b83a4092ed5/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000914963,uuid:153fcff9-d182-41d8-9cef-1b83a4092ed5,uuid:153fcff9-d182-41d8-9cef-1b83a4092ed5/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000918051,uuid:0076a545-9821-4b50-8617-a73767b8643b,uuid:0076a545-9821-4b50-8617-a73767b8643b/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000915499,uuid:0076a545-9821-4b50-8617-a73767b8643b,uuid:0076a545-9821-4b50-8617-a73767b8643b/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000912390,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000918171,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000921364,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000919115,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000917016,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[5]
,anopheles_funestus,,male,,,ep0000914990,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[6]
,anopheles_funestus,,male,,,ep0000918824,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[7]
,anopheles_funestus,,male,,,ep0000908497,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000916384,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[9]
,anopheles_funestus,,female,unfed,,ep0000923669,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[10]
,anopheles_funestus,,female,gravid,,ep0000920816,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[11]
,anopheles_funestus,,male,,,ep0000920549,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[12]
,anopheles_funestus,,female,unfed,,ep0000915763,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787,uuid:df534c17-c7e8-4d0f-8380-3e2e6770e787/mosquito_data[13]
,anopheles_coustani,,female,unfed,,ep0000924149,uuid:46961d32-c91f-41f4-ac08-c8221850733d,uuid:46961d32-c91f-41f4-ac08-c8221850733d/mosquito_data[1]
,anopheles_coustani,,female,fed,,ep0000915278,uuid:46961d32-c91f-41f4-ac08-c8221850733d,uuid:46961d32-c91f-41f4-ac08-c8221850733d/mosquito_data[2]
,anopheles_coustani,,female,fed,,ep0000919204,uuid:19263001-3b1a-414e-87ae-73e4e6af2e1f,uuid:19263001-3b1a-414e-87ae-73e4e6af2e1f/mosquito_data[1]
,anopheles_coustani,,female,fed,,ep0000915744,uuid:19263001-3b1a-414e-87ae-73e4e6af2e1f,uuid:19263001-3b1a-414e-87ae-73e4e6af2e1f/mosquito_data[2]
,anopheles_coustani,,female,unfed,,ep0000914854,uuid:19263001-3b1a-414e-87ae-73e4e6af2e1f,uuid:19263001-3b1a-414e-87ae-73e4e6af2e1f/mosquito_data[3]
,anopheles_coustani,,female,unfed,,ep0000924503,uuid:19263001-3b1a-414e-87ae-73e4e6af2e1f,uuid:19263001-3b1a-414e-87ae-73e4e6af2e1f/mosquito_data[4]
,anopheles_coustani,,female,unfed,,ep0000924479,uuid:62448218-ffaa-4c10-a229-934142164465,uuid:62448218-ffaa-4c10-a229-934142164465/mosquito_data[1]
,anopheles_coustani,,female,fed,,ep0000918470,uuid:62448218-ffaa-4c10-a229-934142164465,uuid:62448218-ffaa-4c10-a229-934142164465/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000924939,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000923867,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000920484,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb/mosquito_data[3]
,anopheles_coustani,,female,unfed,,ep0000918695,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb/mosquito_data[4]
,anopheles_coustani,,female,unfed,,ep0000919440,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb/mosquito_data[5]
,anopheles_coustani,,female,unfed,,ep0000915083,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb/mosquito_data[6]
,anopheles_coustani,,female,unfed,,ep0000918630,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb/mosquito_data[7]
,anopheles_coustani,,female,fed,,ep0000919928,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb,uuid:232f5a26-edf8-49b5-b7b9-bd60f729a0eb/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000915595,uuid:b25f1815-bf8a-43ad-874d-62c4946e8d2e,uuid:b25f1815-bf8a-43ad-874d-62c4946e8d2e/mosquito_data[1]
,anopheles_coustani,,female,unfed,,ep0000921129,uuid:17d850aa-4bf1-4e7c-9fc5-1d0a4b5b53bb,uuid:17d850aa-4bf1-4e7c-9fc5-1d0a4b5b53bb/mosquito_data[1]
,anopheles_coustani,,female,unfed,,ep0000918354,uuid:17d850aa-4bf1-4e7c-9fc5-1d0a4b5b53bb,uuid:17d850aa-4bf1-4e7c-9fc5-1d0a4b5b53bb/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000919661,uuid:17d850aa-4bf1-4e7c-9fc5-1d0a4b5b53bb,uuid:17d850aa-4bf1-4e7c-9fc5-1d0a4b5b53bb/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000918473,uuid:17d850aa-4bf1-4e7c-9fc5-1d0a4b5b53bb,uuid:17d850aa-4bf1-4e7c-9fc5-1d0a4b5b53bb/mosquito_data[4]
,anopheles_gambiae_sl,,female,unfed,,ep0000918255,uuid:27b07624-d1d7-41b2-96f8-ea9260389112,uuid:27b07624-d1d7-41b2-96f8-ea9260389112/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000919399,uuid:27b07624-d1d7-41b2-96f8-ea9260389112,uuid:27b07624-d1d7-41b2-96f8-ea9260389112/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000921146,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000917643,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000920740,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000924786,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000915251,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23/mosquito_data[5]
,anopheles_funestus,,female,fed,,ep0000918615,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23,uuid:bdd0e924-e15c-4047-9fb0-56642031dc23/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000916649,uuid:bdf36db7-b874-4836-8791-367483dee51b,uuid:bdf36db7-b874-4836-8791-367483dee51b/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000911494,uuid:209f81ac-d909-422c-a249-7c90f550a53b,uuid:209f81ac-d909-422c-a249-7c90f550a53b/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000920079,uuid:209f81ac-d909-422c-a249-7c90f550a53b,uuid:209f81ac-d909-422c-a249-7c90f550a53b/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000919546,uuid:209f81ac-d909-422c-a249-7c90f550a53b,uuid:209f81ac-d909-422c-a249-7c90f550a53b/mosquito_data[3]
,anopheles_funestus,,female,fed,,ep0000920920,uuid:209f81ac-d909-422c-a249-7c90f550a53b,uuid:209f81ac-d909-422c-a249-7c90f550a53b/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000920486,uuid:209f81ac-d909-422c-a249-7c90f550a53b,uuid:209f81ac-d909-422c-a249-7c90f550a53b/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000914999,uuid:209f81ac-d909-422c-a249-7c90f550a53b,uuid:209f81ac-d909-422c-a249-7c90f550a53b/mosquito_data[6]
,anopheles_funestus,,female,fed,,ep0000914895,uuid:209f81ac-d909-422c-a249-7c90f550a53b,uuid:209f81ac-d909-422c-a249-7c90f550a53b/mosquito_data[7]
,anopheles_coustani,,female,unfed,,ep0000920857,uuid:f6143c81-2b83-4de1-a174-b7112697d7a6,uuid:f6143c81-2b83-4de1-a174-b7112697d7a6/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000918932,uuid:cf5f6135-3eec-40ae-ad1e-a950f8be2923,uuid:cf5f6135-3eec-40ae-ad1e-a950f8be2923/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000911532,uuid:cf5f6135-3eec-40ae-ad1e-a950f8be2923,uuid:cf5f6135-3eec-40ae-ad1e-a950f8be2923/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000909205,uuid:cf5f6135-3eec-40ae-ad1e-a950f8be2923,uuid:cf5f6135-3eec-40ae-ad1e-a950f8be2923/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000921184,uuid:cf5f6135-3eec-40ae-ad1e-a950f8be2923,uuid:cf5f6135-3eec-40ae-ad1e-a950f8be2923/mosquito_data[4]
,other,An.gibbinsi,female,unfed,,ep0000919365,uuid:cf5f6135-3eec-40ae-ad1e-a950f8be2923,uuid:cf5f6135-3eec-40ae-ad1e-a950f8be2923/mosquito_data[5]
,anopheles_funestus,,male,,,ep0000914987,uuid:30c38386-fdc2-4758-9f06-1850fe91993a,uuid:30c38386-fdc2-4758-9f06-1850fe91993a/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000917882,uuid:30c38386-fdc2-4758-9f06-1850fe91993a,uuid:30c38386-fdc2-4758-9f06-1850fe91993a/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000920222,uuid:30c38386-fdc2-4758-9f06-1850fe91993a,uuid:30c38386-fdc2-4758-9f06-1850fe91993a/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000915701,uuid:30c38386-fdc2-4758-9f06-1850fe91993a,uuid:30c38386-fdc2-4758-9f06-1850fe91993a/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000920902,uuid:30c38386-fdc2-4758-9f06-1850fe91993a,uuid:30c38386-fdc2-4758-9f06-1850fe91993a/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000920006,uuid:30c38386-fdc2-4758-9f06-1850fe91993a,uuid:30c38386-fdc2-4758-9f06-1850fe91993a/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000915607,uuid:30c38386-fdc2-4758-9f06-1850fe91993a,uuid:30c38386-fdc2-4758-9f06-1850fe91993a/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000919821,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000923103,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000914948,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000920879,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000914952,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f/mosquito_data[5]
,anopheles_funestus,,male,,,ep0000918690,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f/mosquito_data[6]
,anopheles_funestus,,male,,,ep0000922608,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f/mosquito_data[7]
,anopheles_funestus,,male,,,ep0000920137,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f,uuid:d92dc0f8-6d89-4eef-b86f-0ff83297a37f/mosquito_data[8]
,anopheles_coustani,,female,unfed,,ep0000914918,uuid:a7e458ff-f7f4-4734-9152-8c30cb3583ea,uuid:a7e458ff-f7f4-4734-9152-8c30cb3583ea/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000915338,uuid:0caa2917-9bba-42e3-8d2d-b57423d43f8a,uuid:0caa2917-9bba-42e3-8d2d-b57423d43f8a/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000915394,uuid:0caa2917-9bba-42e3-8d2d-b57423d43f8a,uuid:0caa2917-9bba-42e3-8d2d-b57423d43f8a/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000919458,uuid:0caa2917-9bba-42e3-8d2d-b57423d43f8a,uuid:0caa2917-9bba-42e3-8d2d-b57423d43f8a/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000914830,uuid:0caa2917-9bba-42e3-8d2d-b57423d43f8a,uuid:0caa2917-9bba-42e3-8d2d-b57423d43f8a/mosquito_data[4]
,anopheles_funestus,,female,gravid,,ep0000915807,uuid:0caa2917-9bba-42e3-8d2d-b57423d43f8a,uuid:0caa2917-9bba-42e3-8d2d-b57423d43f8a/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000916397,uuid:0226b5df-cbc7-467c-bc34-9c81bc6a127c,uuid:0226b5df-cbc7-467c-bc34-9c81bc6a127c/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000920045,uuid:0226b5df-cbc7-467c-bc34-9c81bc6a127c,uuid:0226b5df-cbc7-467c-bc34-9c81bc6a127c/mosquito_data[2]
,anopheles_coustani,,female,unfed,,ep0000916034,uuid:0226b5df-cbc7-467c-bc34-9c81bc6a127c,uuid:0226b5df-cbc7-467c-bc34-9c81bc6a127c/mosquito_data[3]
,anopheles_coustani,,female,unfed,,ep0000915637,uuid:24af24a7-e1c0-449b-a0d9-97b913e53c77,uuid:24af24a7-e1c0-449b-a0d9-97b913e53c77/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000921486,uuid:24af24a7-e1c0-449b-a0d9-97b913e53c77,uuid:24af24a7-e1c0-449b-a0d9-97b913e53c77/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000921461,uuid:d29564ed-80b7-4a22-8f71-af900a42f0f7,uuid:d29564ed-80b7-4a22-8f71-af900a42f0f7/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000920121,uuid:d29564ed-80b7-4a22-8f71-af900a42f0f7,uuid:d29564ed-80b7-4a22-8f71-af900a42f0f7/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000920242,uuid:d29564ed-80b7-4a22-8f71-af900a42f0f7,uuid:d29564ed-80b7-4a22-8f71-af900a42f0f7/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000919569,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000909052,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000915130,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000918874,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000915332,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000919965,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[6]
,anopheles_funestus,,female,gravid,,ep0000924505,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[7]
,anopheles_funestus,,female,gravid,,ep0000913051,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[8]
,anopheles_funestus,,female,gravid,,ep0000915925,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[9]
,anopheles_funestus,,female,unfed,,ep0000919601,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[10]
,anopheles_coustani,,female,unfed,,ep0000915540,uuid:abbf910a-77e7-413f-844e-485c6dec8742,uuid:abbf910a-77e7-413f-844e-485c6dec8742/mosquito_data[11]
,anopheles_funestus,,male,,,ep0000917679,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000917873,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000918813,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000915090,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000917412,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000911947,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000921039,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000923933,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5,uuid:f7fc822d-ea01-4327-85a5-9c734c9544c5/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000918801,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000920485,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000922038,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000920368,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000915832,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000922651,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000920828,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000915618,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1/mosquito_data[8]
,anopheles_funestus,,male,,,ep0000915321,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1,uuid:14416dc3-8ef5-45e5-af61-9f6658cebab1/mosquito_data[9]
,anopheles_funestus,,female,gravid,,ep0000915006,uuid:786411af-b7b6-4225-90e5-6788f3d94b69,uuid:786411af-b7b6-4225-90e5-6788f3d94b69/mosquito_data[1]
,anopheles_funestus,,female,gravid,,ep0000920290,uuid:786411af-b7b6-4225-90e5-6788f3d94b69,uuid:786411af-b7b6-4225-90e5-6788f3d94b69/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000919706,uuid:786411af-b7b6-4225-90e5-6788f3d94b69,uuid:786411af-b7b6-4225-90e5-6788f3d94b69/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000921090,uuid:e4e5c620-939e-4029-bea6-5704f8e345eb,uuid:e4e5c620-939e-4029-bea6-5704f8e345eb/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000922204,uuid:e4e5c620-939e-4029-bea6-5704f8e345eb,uuid:e4e5c620-939e-4029-bea6-5704f8e345eb/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000915403,uuid:e4e5c620-939e-4029-bea6-5704f8e345eb,uuid:e4e5c620-939e-4029-bea6-5704f8e345eb/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000918829,uuid:3190f5c8-0b77-426a-8746-495a5e17fd7a,uuid:3190f5c8-0b77-426a-8746-495a5e17fd7a/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000915408,uuid:0beea8c3-4bd0-435e-bc34-42819515b8ef,uuid:0beea8c3-4bd0-435e-bc34-42819515b8ef/mosquito_data[1]
,anopheles_gambiae_sl,,female,gravid,,ep0000919869,uuid:0beea8c3-4bd0-435e-bc34-42819515b8ef,uuid:0beea8c3-4bd0-435e-bc34-42819515b8ef/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000915068,uuid:16675036-d4ea-4016-8860-910f50e87479,uuid:16675036-d4ea-4016-8860-910f50e87479/mosquito_data[1]
,anopheles_funestus,,female,gravid,,ep0000916566,uuid:16675036-d4ea-4016-8860-910f50e87479,uuid:16675036-d4ea-4016-8860-910f50e87479/mosquito_data[2]
,anopheles_funestus,,female,gravid,,ep0000922533,uuid:16675036-d4ea-4016-8860-910f50e87479,uuid:16675036-d4ea-4016-8860-910f50e87479/mosquito_data[3]
,anopheles_coustani,,female,unfed,,ep0000914911,uuid:16675036-d4ea-4016-8860-910f50e87479,uuid:16675036-d4ea-4016-8860-910f50e87479/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000922797,uuid:16675036-d4ea-4016-8860-910f50e87479,uuid:16675036-d4ea-4016-8860-910f50e87479/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000915708,uuid:a7185653-58d2-4c9d-82b5-3d9d0d05a26c,uuid:a7185653-58d2-4c9d-82b5-3d9d0d05a26c/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000915241,uuid:a7185653-58d2-4c9d-82b5-3d9d0d05a26c,uuid:a7185653-58d2-4c9d-82b5-3d9d0d05a26c/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000915569,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a/mosquito_data[1]
,anopheles_funestus,,female,fed,,ep0000920688,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a/mosquito_data[2]
,anopheles_funestus,,female,gravid,,ep0000911921,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000917044,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000915199,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000915222,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a,uuid:0603aa18-9a8a-44aa-8502-7ae3ed425a5a/mosquito_data[6]
,anopheles_funestus,,male,,,ep0000915941,uuid:29301b76-cba1-4060-a059-a1ba6121936b,uuid:29301b76-cba1-4060-a059-a1ba6121936b/mosquito_data[1]
,anopheles_funestus,,female,gravid,,ep0000917112,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000920854,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5/mosquito_data[2]
,anopheles_funestus,,female,gravid,,ep0000920437,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000916897,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5/mosquito_data[4]
,anopheles_funestus,,female,gravid,,ep0000920709,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000920723,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5,uuid:94f94ad3-ece6-4d95-8df5-47c3240f0db5/mosquito_data[6]
